Mois;UIC;Nom gare;Nombre de non-conformités;Nombre d'observations;Taux de conformité
2023-08;0087317057;Rang-du-Fliers - Verton - Berck;248;12152;97.959183674
2023-08;0087318964;Avignon TGV;3116;43928;92.906574395
2023-08;0087321745;Penhoët;0;1444;100.0
2023-08;0087342337;Saint-Pol-sur-Ternoise;0;10336;100.0
2023-08;0087345223;Leforest;76;5320;98.571428572
2023-08;0087345314;Somain;684;4560;85.0
2023-08;0087396002;Le Mans;4636;51452;90.989660266
2023-08;0087396325;La Ferté-Bernard;76;4028;98.113207548
2023-08;0087396564;Écommoy;76;3800;98.0
2023-08;0087411264;Barentin;1710;6156;72.222222223
2023-08;0087413542;Fécamp;684;7752;91.176470589
2023-08;0087415018;Dieppe;532;7296;92.708333334
2023-08;0087415604;Vernon - Giverny;1794;25350;92.923076924
2023-08;0087437806;Aytré Plage;0;1386;100.0
2023-08;0087446179;Saint-Cyprien Arènes;1548;9116;83.018867925
2023-08;0087447003;Saint-Lô;392;4088;90.410958905
2023-08;0087448001;Flers;228;3990;94.285714286
2023-08;0087448159;Vire;224;2408;90.697674419
2023-08;0087471003;Rennes;4134;48750;91.52
2023-08;0087471334;Janzé;0;2700;100.0
2023-08;0087471391;Pontchaillou;66;1320;95.0
2023-08;0087473108;Lamballe;3444;34071;89.891696751
2023-08;0087473223;Lannion;624;11232;94.444444445
2023-08;0087474155;Rosporden;210;6930;96.96969697
2023-08;0087476309;Gestel;0;1344;100.0
2023-08;0087476317;Quimperlé;304;6536;95.34883721
2023-08;0087476424;Penthièvre;0;1638;100.0
2023-08;0087476754;Sévérac;76;1672;95.454545455
2023-08;0087478537;Montsûrs;0;1748;100.0
2023-08;0087481226;Sainte-Pazanne;228;3648;93.75
2023-08;0087481390;Challans;76;2204;96.551724138
2023-08;0087481648;Châteaubriant;0;2544;100.0
2023-08;0087481788;Le Croisic;380;3040;87.5
2023-08;0087481812;Saint-Étienne-de-Montluc;152;2584;94.117647059
2023-08;0087481838;Savenay;76;5472;98.611111112
2023-08;0087484154;Étriché - Châteauneuf;0;2128;100.0
2023-08;0087484170;Morannes;228;1900;88.0
2023-08;0087484303;Cholet;152;3192;95.238095239
2023-08;0087485102;Angoulins sur Mer;0;1386;100.0
2023-08;0087485136;Saint-Laurent-de-la-Prée - Fouras;0;1386;100.0
2023-08;0087485227;Surgères;1771;15323;88.442211056
2023-08;0087485268;Prin-Deyrançon;158;1580;90.0
2023-08;0087486258;Luçon;608;4104;85.185185186
2023-08;0087487280;Cerizay;154;616;75.0
2023-08;0087487843;La Bohalle;0;1292;100.0
2023-08;0087487876;Les Rosiers-sur-Loire;0;1824;100.0
2023-08;0087491266;Cubzac-les-Ponts;148;1184;87.5
2023-08;0087580340;Arenc Euroméditerranée;77;2464;96.875
2023-08;0087581009;Bordeaux Saint-Jean;2128;54112;96.067415731
2023-08;0087581793;Pessac Alouette;75;3600;97.916666667
2023-08;0087582601;Le Teich;0;3450;100.0
2023-08;0087582643;La Teste-de-Buch;75;3750;98.0
2023-08;0087582700;Beautiran;0;3600;100.0
2023-08;0087582726;Arbanats;75;2550;97.05882353
2023-08;0087582825;Saint-Macaire;150;1500;90.0
2023-08;0087582841;Caudrot;75;1800;95.833333334
2023-08;0087582866;La Réole;0;3450;100.0
2023-08;0087584193;Sainte-Foy-la-Grande;684;5244;86.95652174
2023-08;0087584508;Saint-Denis-de-Pile;148;1332;88.888888889
2023-08;0087584532;Les Églisottes-et-Chalaures;148;1628;90.90909091
2023-08;0087586438;Penne-d'Agenais;76;3344;97.727272728
2023-08;0087586495;Sauveterre-la-Lémance;0;1064;100.0
2023-08;0087590299;Nice Pont Michel;146;2336;93.75
2023-08;0087592063;Brignac;0;492;100.0
2023-08;0087592097;Saint-Denis-des-Murs;0;656;100.0
2023-08;0087592493;Saint-Sébastien;369;1886;80.434782609
2023-08;0087592501;La Coquille;0;2394;100.0
2023-08;0087592543;Le Dorat;123;1640;92.5
2023-08;0087594135;Montaignac-Saint-Hippolyte;0;369;100.0
2023-08;0087594200;Uzerche;246;2747;91.04477612
2023-08;0087594382;Condat - Le Lardin;0;4218;100.0
2023-08;0087594622;Saint-Aulaire;0;451;100.0
2023-08;0087594630;Objat;0;1189;100.0
2023-08;0087595272;Neuvic;76;1444;94.736842106
2023-08;0087595298;Mussidan;342;5586;93.877551021
2023-08;0087595736;Les Eyzies-de-Tayac-Sireuil;152;2128;92.857142858
2023-08;0087595744;Le Bugue;0;760;100.0
2023-08;0087595751;Le Buisson-de-Cadouin;152;4332;96.491228071
2023-08;0087595876;Belvès;156;1404;88.888888889
2023-08;0087595892;Villefranche-du-Périgord;152;1140;86.666666667
2023-08;0087597609;Guéret;41;1927;97.872340426
2023-08;0087597724;Parsac - Gouzon;41;1230;96.666666667
2023-08;0087611301;Saint-Agne;1155;10164;88.636363637
2023-08;0087611657;Saint-Jory;711;6478;89.024390244
2023-08;0087611764;Aubiet;0;1360;100.0
2023-08;0087611772;Gimont Cahuzac;85;4165;97.959183674
2023-08;0087611822;Brax - Léguevin;336;6216;94.594594595
2023-08;0087618207;Montlaur;0;2604;100.0
2023-08;0087618215;Villenouvelle;168;2520;93.333333334
2023-08;0087645473;Le Lioran;152;3344;95.454545455
2023-08;0087671016;Mont-de-Marsan;675;10500;93.571428572
2023-08;0087671339;Lourdes;1155;22253;94.809688582
2023-08;0087672253;Orthez;675;6900;90.217391305
2023-08;0087672279;Puyoô;903;4515;80.0
2023-08;0087672709;Ogeu-les-Bains;75;1050;92.857142858
2023-08;0087673202;Dax;1200;23775;94.952681389
2023-08;0087673400;Biarritz;1275;23925;94.670846395
2023-08;0087673616;Villefranque;75;675;88.888888889
2023-08;0087677120;Saint-Jean-de-Luz - Ciboure;675;7275;90.721649485
2023-08;0087683318;Saint-Florentin - Vergigny;300;2550;88.235294118
2023-08;0087683722;Sermizelles - Vézelay;75;1425;94.736842106
2023-08;0087694141;Étang-sur-Arroux;608;2128;71.428571429
2023-08;0087694620;Montceau-les-Mines;380;3116;87.804878049
2023-08;0087694687;Paray-le-Monial;0;3344;100.0
2023-08;0087696005;Nevers;380;23560;98.387096775
2023-08;0087696260;Saincaize-Meauce;76;2812;97.297297298
2023-08;0087696336;Bessay-sur-Allier;0;1178;100.0
2023-08;0087696492;Cercy-la-Tour;76;2356;96.774193549
2023-08;0087696856;Châtel-Censoir;0;1500;100.0
2023-08;0087701532;Trélazé;456;3724;87.755102041
2023-08;0087713545;Beaune;456;10032;95.454545455
2023-08;0087715441;Morez;152;3268;95.34883721
2023-08;0087718320;Saint-Vit;225;4650;95.161290323
2023-08;0087718544;Valdahon;75;3075;97.56097561
2023-08;0087718577;Gilley;225;1350;83.333333334
2023-08;0087718619;Morteau;150;2925;94.871794872
2023-08;0087722652;Saint-Clair - Les Roches;304;3724;91.836734694
2023-08;0087722678;Le Péage-de-Roussillon;228;3952;94.230769231
2023-08;0087726000;Saint-Étienne Châteaucreux;684;26980;97.464788733
2023-08;0087726729;Firminy;304;5168;94.117647059
2023-08;0087726802;Roanne;740;10804;93.150684932
2023-08;0087726877;Feurs;152;3192;95.238095239
2023-08;0087734053;Riom - Châtel-Guyon;1368;12160;88.75
2023-08;0087741009;Chambéry - Challes-les-Eaux;1748;34428;94.922737307
2023-08;0087745430;Saint-Julien-en-Genevois;618;4120;85.0
2023-08;0087745497;Annemasse;7828;29792;73.724489796
2023-08;0087745646;Thonon-les-Bains;1748;8208;78.703703704
2023-08;0087745679;Évian-les-Bains;1520;6480;76.543209877
2023-08;0087746008;Annecy;5320;34504;84.581497798
2023-08;0087746305;La Roche-sur-Foron;836;8208;89.814814815
2023-08;0087746370;Cluses;760;10944;93.055555556
2023-08;0087746412;Magland;150;1575;90.476190477
2023-08;0087746511;Reignier;228;1596;85.714285715
2023-08;0087747006;Grenoble;304;11628;97.385620916
2023-08;0087747287;Voiron;912;11476;92.052980133
2023-08;0087747329;Moirans;380;4028;90.566037736
2023-08;0087751206;Sisteron;836;4636;81.967213115
2023-08;0087751230;Château-Arnoux-Saint-Auban;152;4028;96.226415095
2023-08;0087751404;Aix-en-Provence;1064;11096;90.410958905
2023-08;0087751420;Gardanne;304;2052;85.185185186
2023-08;0087753426;Rassuen;0;1463;100.0
2023-08;0087753459;Port-de-Bouc;308;6006;94.871794872
2023-08;0087753707;Orgon;0;988;100.0
2023-08;0087753764;Salon-de-Provence;304;5776;94.736842106
2023-08;0087755215;Saint-Cyr Les Lecques - La Cadière;912;6384;85.714285715
2023-08;0087755223;Bandol;912;5624;83.783783784
2023-08;0087755363;Puget-Ville;76;1368;94.444444445
2023-08;0087755447;Les Arcs - Draguignan;5320;43776;87.847222223
2023-08;0087755611;La Crau;76;988;92.307692308
2023-08;0087757542;Le Dramont;385;1925;80.0
2023-08;0087757559;Agay;308;2002;84.615384616
2023-08;0087757625;Cannes;5092;65588;92.236384705
2023-08;0087759316;Saint-Joseph le Castellas;380;2584;85.294117648
2023-08;0087761841;Die;76;2812;97.297297298
2023-08;0087763755;Laragne-Montéglin;1292;4028;67.924528302
2023-08;0087764357;Bollène La Croisière;152;3420;95.555555556
2023-08;0087765008;Avignon Centre;2584;34352;92.477876107
2023-08;0087765412;Montfavet;0;1748;100.0
2023-08;0087773408;Lunel;510;7038;92.753623189
2023-08;0087775072;Saint-Césaire;0;2387;100.0
2023-08;0087775197;Villefort;136;3468;96.078431373
2023-08;0087775213;Génolhac;612;5814;89.473684211
2023-08;0087775247;La Levade;102;1734;94.117647059
2023-08;0087775346;Boucoiran-et-Nozières;204;3264;93.75
2023-08;0087775825;Le Cailar;0;1155;100.0
2023-08;0087775866;Le Grau-du-Roi;77;3234;97.61904762
2023-08;0087781005;Béziers;1824;30248;93.969849247
2023-08;0087781104;Narbonne;1444;33972;95.749440716
2023-08;0087781161;Coursan;152;2128;92.857142858
2023-08;0087781666;Magalas;76;2052;96.296296297
2023-08;0087783423;Saint-Georges-de-Luzençon;68;1088;93.75
2023-08;0087783456;Tournemire - Roquefort;0;1564;100.0
2023-08;0087783563;Barjac;0;748;100.0
2023-08;0087784157;Salses-le-Château;0;1444;100.0
2023-08;0087784231;Argelès-sur-Mer;228;3344;93.181818182
2023-08;0087784298;Banyuls-sur-Mer;0;2888;100.0
2023-08;0087784520;Saint-Féliu-d'Avall;0;608;100.0
2023-08;0087784850;Sainte-Léocadie;0;488;100.0
2023-08;0087784876;Bourg-Madame;0;2013;100.0
2023-08;0087784884;Ur - Les Escaldes;0;488;100.0
2023-09;0087141036;Foug;0;1152;100.0
2023-09;0087141119;Dombasle-sur-Meurthe;488;1525;68.0
2023-09;0087141432;Thiaville-sur-Meurthe;33;231;85.714285715
2023-09;0087141473;Houdemont;33;528;93.75
2023-09;0087141804;Belleville;72;2304;96.875
2023-09;0087142000;Chaumont;1444;23940;93.968253969
2023-09;0087147322;Meuse TGV;616;24717;97.507788162
2023-09;0087175000;Saint-Dizier;1292;19456;93.359375
2023-09;0087175042;Bar-le-Duc;77;19096;99.596774194
2023-09;0087175091;Joinville;1976;17784;88.888888889
2023-09;0087175828;Pagny-sur-Meuse;72;1584;95.454545455
2023-09;0087182238;Altkirch;450;8175;94.495412845
2023-09;0087184002;Belfort;836;24624;96.604938272
2023-09;0087191114;Hagondange;5082;32956;84.579439253
2023-09;0087191239;Hayange;77;2618;97.05882353
2023-09;0087191684;Auboué;0;816;100.0
2023-09;0087191742;Gandrange - Amnéville;308;2618;88.235294118
2023-09;0087192070;Metz Nord;300;1950;84.615384616
2023-09;0087192229;Sanry-sur-Nied;48;720;93.333333334
2023-09;0087192286;Morhange;134;9246;98.550724638
2023-09;0087192419;Ancy-sur-Moselle;75;4350;98.275862069
2023-09;0087192476;Vandières;0;1080;100.0
2023-09;0087193276;Hombourg-Haut;0;816;100.0
2023-09;0087193318;Saint-Avold;702;5694;87.671232877
2023-09;0087212134;Brumath;225;2100;89.285714286
2023-09;0087212142;Mommenheim;0;1425;100.0
2023-09;0087212225;Saverne;693;21483;96.774193549
2023-09;0087212241;Graffenstaden;192;1440;86.666666667
2023-09;0087212332;Gambsheim;79;2133;96.296296297
2023-09;0087212415;Roppenheim;404;2828;85.714285715
2023-09;0087212456;Mothern;80;1760;95.454545455
2023-09;0087213421;Soultz-sous-Forêts;0;3168;100.0
2023-09;0087213462;Riedseltz;0;800;100.0
2023-09;0087213611;Bischwiller;588;16660;96.470588236
2023-09;0087214056;Sélestat;2128;29184;92.708333334
2023-09;0087214536;Duppigheim;365;1825;80.0
2023-09;0087214551;Dachstein;438;1752;75.0
2023-09;0087214577;Molsheim;1064;21128;94.964028777
2023-09;0087214692;Schirmeck - La Broque;1216;9120;86.666666667
2023-09;0087214734;Fouday;0;657;100.0
2023-09;0087215012;Sarrebourg;924;20097;95.402298851
2023-09;0087215699;Tieffenbach - Struth;100;1600;93.75
2023-09;0087271007;Paris Gare du Nord;5320;107920;95.070422536
2023-09;0087271494;Aéroport Charles de Gaulle 2 TGV;1558;34850;95.529411765
2023-09;0087271551;Le Plessis-Belleville;0;2052;100.0
2023-09;0087271593;Crépy-en-Valois;231;5852;96.052631579
2023-09;0087271734;Villers-Cotterêts;231;4928;95.3125
2023-09;0087276717;Bornel - Belle-Église;0;9240;100.0
2023-09;0087281006;Dunkerque;4256;20216;78.947368422
2023-09;0087286005;Lille Flandres;1520;48412;96.860282575
2023-09;0087286260;Comines;0;2318;100.0
2023-09;0087286278;Pérenchies;496;6572;92.452830189
2023-09;0087286518;Seclin;0;6080;100.0
2023-09;0087286849;Lesquin;684;5016;86.363636364
2023-09;0087295220;Le Cateau-Cambrésis;77;2541;96.96969697
2023-09;0087296442;Tergnier;539;10318;94.776119403
2023-09;0087300822;Belfort - Montbéliard TGV;760;8170;90.697674419
2023-09;0087317016;Boulogne Tintelleries;124;9672;98.717948718
2023-09;0087317586;Boulogne-sur-Mer;304;35568;99.145299146
2023-09;0087318964;Avignon TGV;1976;43624;95.470383276
2023-09;0087338525;Krimmeri Meinau;0;4720;100.0
2023-09;0087342014;Arras;2204;29260;92.467532468
2023-09;0087343004;Valenciennes;684;26752;97.443181819
2023-09;0087343103;Saint-Amand-les-Eaux;456;6840;93.333333334
2023-09;0087345157;Hénin-Beaumont;76;5776;98.684210527
2023-09;0087345256;Libercourt;0;5168;100.0
2023-09;0087345405;Sin-le-Noble;0;1586;100.0
2023-09;0087393702;Massy TGV;1702;21238;91.986062718
2023-09;0087394007;Chartres;308;11627;97.350993378
2023-09;0087396366;La Suze;152;5168;97.05882353
2023-09;0087396564;Écommoy;0;4712;100.0
2023-09;0087411264;Barentin;570;6156;90.740740741
2023-09;0087413344;Bréauté - Beuzeville;456;10032;95.454545455
2023-09;0087415018;Dieppe;304;7296;95.833333334
2023-09;0087415620;Gaillon - Aubevoye;608;7296;91.666666667
2023-09;0087444208;Mézidon-Canon;392;3472;88.70967742
2023-09;0087448084;Briouze;112;1120;90.0
2023-09;0087471086;Montauban-de-Bretagne;256;1344;80.952380953
2023-09;0087471540;Noyal - Acigné;185;1554;88.095238096
2023-09;0087473108;Lamballe;1845;13653;86.486486487
2023-09;0087473165;Belle-Isle - Bégard;180;1620;88.888888889
2023-09;0087473223;Lannion;936;11232;91.666666667
2023-09;0087474098;Quimper;475;32300;98.529411765
2023-09;0087474262;La Roche-Maurice;90;1890;95.238095239
2023-09;0087476200;Auray;0;36100;100.0
2023-09;0087476671;Questembert;76;5928;98.717948718
2023-09;0087481002;Nantes;2584;45980;94.38016529
2023-09;0087481069;La Basse Indre - Saint-Herblain;76;2052;96.296296297
2023-09;0087481390;Challans;76;2204;96.551724138
2023-09;0087481424;Le Pallet;76;2584;97.05882353
2023-09;0087481564;La Chapelle-sur-Erdre;152;3040;95.0
2023-09;0087485227;Surgères;1155;11319;89.795918368
2023-09;0087485250;Mauzé-sur-le-Mignon;553;1896;70.833333334
2023-09;0087485359;Prissé-la-Charrière;158;632;75.0
2023-09;0087485474;La Crèche;154;1309;88.235294118
2023-09;0087485532;Rouillé;0;790;100.0
2023-09;0087486316;Fougeré;0;760;100.0
2023-09;0087486332;Chantonnay;76;1824;95.833333334
2023-09;0087487009;Thouars;385;4620;91.666666667
2023-09;0087487603;Saumur;1672;18848;91.129032259
2023-09;0087491266;Cubzac-les-Ponts;74;1184;93.75
2023-09;0087491274;La Grave d'Ambarès;148;1036;85.714285715
2023-09;0087574004;Blois - Chambord;1232;12859;90.419161677
2023-09;0087575126;Dangé-Saint-Romain;231;1001;76.923076924
2023-09;0087575142;Châtellerault;539;17479;96.91629956
2023-09;0087575167;Nerpuy;0;1106;100.0
2023-09;0087575704;Mignaloux - Nouaillé;0;730;100.0
2023-09;0087581215;Margaux;0;1725;100.0
2023-09;0087581595;Cenon;675;10200;93.382352942
2023-09;0087581728;Blanquefort;225;3000;92.5
2023-09;0087582445;Marcheprime;225;3300;93.181818182
2023-09;0087582478;Biganos Facture;450;9525;95.275590552
2023-09;0087582536;Ychoux;300;11775;97.4522293
2023-09;0087582551;Labouheyre;150;3750;96.0
2023-09;0087582619;Gujan-Mestras;225;3525;93.617021277
2023-09;0087582668;Arcachon;825;7500;89.0
2023-09;0087584052;Libourne;600;22350;97.315436242
2023-09;0087584441;Lalinde;76;2432;96.875
2023-09;0087584466;Mauzac-et-Grand-Castang;0;988;100.0
2023-09;0087584532;Les Églisottes-et-Chalaures;74;1628;95.454545455
2023-09;0087584615;Saint-Seurin-sur-l'Isle;154;2772;94.444444445
2023-09;0087586008;Agen;2325;23100;89.935064936
2023-09;0087586412;Laroque-Timbaut;0;1064;100.0
2023-09;0087586438;Penne-d'Agenais;228;3344;93.181818182
2023-09;0087592006;Limoges Bénédictins;456;16112;97.169811321
2023-09;0087592170;Pérols-sur-Vézère;0;369;100.0
2023-09;0087592253;Pierre-Buffière;164;984;83.333333334
2023-09;0087592287;Saint-Germain-les-Belles;164;1066;84.615384616
2023-09;0087592337;La Jonchère-Saint-Maurice;0;1189;100.0
2023-09;0087592352;Bersac-sur-Rivalier;82;1271;93.548387097
2023-09;0087592360;Fromental;0;615;100.0
2023-09;0087592378;La Souterraine;205;5084;95.967741936
2023-09;0087592410;Nieul;0;574;100.0
2023-09;0087592485;Bellac;82;902;90.90909091
2023-09;0087592501;La Coquille;0;2394;100.0
2023-09;0087592667;Aixe-sur-Vienne;205;1681;87.804878049
2023-09;0087592683;Saint-Victurnien;0;1066;100.0
2023-09;0087592733;Lafarge;41;533;92.307692308
2023-09;0087594168;Égletons;126;1386;90.90909091
2023-09;0087594275;Meymac;164;1517;89.18918919
2023-09;0087594606;Varetz;0;451;100.0
2023-09;0087594614;Le Burg;0;533;100.0
2023-09;0087594622;Saint-Aulaire;0;451;100.0
2023-09;0087594630;Objat;123;1271;90.322580646
2023-09;0087595124;Thiviers;114;4788;97.61904762
2023-09;0087595132;Négrondes;152;1292;88.235294118
2023-09;0087595165;Château-l'Évêque;76;1292;94.117647059
2023-09;0087595504;Périgueux Saint-Georges;0;204;100.0
2023-09;0087595520;Saint-Pierre-de-Chignac;0;1254;100.0
2023-09;0087595538;Milhac-d'Auberoche;0;816;100.0
2023-09;0087595553;Limeyrat;102;918;88.888888889
2023-09;0087595744;Le Bugue;0;760;100.0
2023-09;0087595769;Siorac-en-Périgord;76;2052;96.296296297
2023-09;0087597708;Busseau sur Creuse;0;984;100.0
2023-09;0087611707;Escalquens;255;3995;93.617021277
2023-09;0087611723;Baziège;84;3024;97.222222223
2023-09;0087611822;Brax - Léguevin;252;6216;95.945945946
2023-09;0087611939;Lardenne;68;1224;94.444444445
2023-09;0087612028;Labège Village;0;2772;100.0
2023-09;0087615351;Roquesérière - Buzet;168;1764;90.476190477
2023-09;0087618116;Pins-Justaret;86;4300;98.0
2023-09;0087618207;Montlaur;0;2352;100.0
2023-09;0087618215;Villenouvelle;0;2436;100.0
2023-09;0087635581;La Barasse;304;2508;87.878787879
2023-09;0087641415;Commentry;76;4636;98.360655738
2023-09;0087672279;Puyoô;1032;5418;80.952380953
2023-09;0087672709;Ogeu-les-Bains;75;1050;92.857142858
2023-09;0087673400;Biarritz;1350;21975;93.856655291
2023-09;0087673624;Ustaritz Jatxou;75;1200;93.75
2023-09;0087673657;Cambo-les-Bains;375;2175;82.75862069
2023-09;0087683003;Sens;525;10500;95.0
2023-09;0087683136;Pont-sur-Yonne;75;3075;97.56097561
2023-09;0087683573;Auxerre Saint-Gervais;300;10200;97.05882353
2023-09;0087683789;Avallon;225;3000;92.5
2023-09;0087696328;Moulins sur Allier;380;12616;96.987951808
2023-09;0087696336;Bessay-sur-Allier;0;1178;100.0
2023-09;0087696450;Imphy;0;1064;100.0
2023-09;0087696492;Cercy-la-Tour;76;2356;96.774193549
2023-09;0087696534;Luzy;75;1050;92.857142858
2023-09;0087696807;Clamecy;75;2400;96.875
2023-09;0087710731;École-Valentin;0;2475;100.0
2023-09;0087713040;Dijon;2128;31920;93.333333334
2023-09;0087713529;Nuits-Saint-Georges;152;4864;96.875
2023-09;0087718320;Saint-Vit;75;2325;96.774193549
2023-09;0087718460;Baume-les-Dames;0;1875;100.0
2023-09;0087718619;Morteau;300;3600;91.666666667
2023-09;0087718833;Mouchard;76;6004;98.734177216
2023-09;0087721357;Belleville sur Sâone;304;5016;93.93939394
2023-09;0087721514;Tassin;76;2888;97.368421053
2023-09;0087722587;Vienne;1140;11096;89.726027398
2023-09;0087723197;Lyon Part Dieu;2812;90136;96.880269815
2023-09;0087723429;Bourgoin-Jallieu;1672;11476;85.430463577
2023-09;0087723478;La Tour-du-Pin;760;5092;85.074626866
2023-09;0087725002;Chalon-sur-Saône;836;10944;92.361111112
2023-09;0087726190;Saint-Étienne Bellevue;0;3040;100.0
2023-09;0087726307;Saint-Chamond;152;5396;97.183098592
2023-09;0087726331;Rive-de-Gier;228;5472;95.833333334
2023-09;0087726729;Firminy;380;5092;92.537313433
2023-09;0087726901;Saint-Étienne Carnot;304;4104;92.592592593
2023-09;0087734319;Langeac;126;2646;95.238095239
2023-09;0087734350;Langogne;476;4352;89.0625
2023-09;0087734871;Massiac - Blesle;0;2356;100.0
2023-09;0087741132;Aix-les-Bains le Revard;1064;27360;96.111111112
2023-09;0087741181;Montmélian;836;11704;92.857142858
2023-09;0087743633;Saint-Claude;76;2052;96.296296297
2023-09;0087745000;Bellegarde;836;30856;97.290640395
2023-09;0087745414;Valleiry;380;1520;75.0
2023-09;0087745430;Saint-Julien-en-Genevois;824;4120;80.0
2023-09;0087745588;Machilly;456;1824;75.0
2023-09;0087746206;Pringy;0;1050;100.0
2023-09;0087746370;Cluses;1064;16416;93.518518519
2023-09;0087746412;Magland;225;1575;85.714285715
2023-09;0087746479;Saint-Gervais-les-Bains Le Fayet;532;12160;95.625
2023-09;0087747006;Grenoble;1368;25460;94.626865672
2023-09;0087747535;Jarrie - Vizille;76;2584;97.05882353
2023-09;0087751420;Gardanne;304;2052;85.185185186
2023-09;0087751776;Cassis;456;6992;93.47826087
2023-09;0087753418;Istres;539;5236;89.705882353
2023-09;0087753426;Rassuen;77;1463;94.736842106
2023-09;0087753509;Martigues;154;6930;97.777777778
2023-09;0087753574;La Redonne Ensuès;0;1848;100.0
2023-09;0087753657;Arles;380;11096;96.575342466
2023-09;0087753681;Saint-Martin-de-Crau;76;2736;97.222222223
2023-09;0087753731;Lamanon;0;1292;100.0
2023-09;0087755009;Toulon;3648;34656;89.473684211
2023-09;0087755231;Ollioules - Sanary-sur-Mer;1748;7904;77.884615385
2023-09;0087755405;Le Luc - Le Cannet;380;2812;86.486486487
2023-09;0087755421;Vidauban;76;760;90.0
2023-09;0087756346;Saint-Laurent-du-Var;2849;23485;87.86885246
2023-09;0087756460;Roquebrune-Cap-Martin;154;5313;97.101449276
2023-09;0087756833;Breil-sur-Roya;762;9525;92.0
2023-09;0087757567;Anthéor Cap Roux;77;2002;96.153846154
2023-09;0087757583;Théoule-sur-Mer;780;4030;80.645161291
2023-09;0087757617;Cannes La Bocca;1617;6930;76.666666667
2023-09;0087757625;Cannes;3800;57684;93.412384717
2023-09;0087757666;Juan les Pins;10087;39270;74.313725491
2023-09;0087759316;Saint-Joseph le Castellas;76;2660;97.142857143
2023-09;0087763029;Valence TGV Rhône-Alpes Sud;1520;27208;94.413407822
2023-09;0087763300;Veynes Dévoluy;1064;5016;78.787878788
2023-09;0087763722;Serres;1368;4408;68.965517242
2023-09;0087763755;Laragne-Montéglin;684;3420;80.0
2023-09;0087764001;Montélimar;304;13832;97.802197803
2023-09;0087764357;Bollène La Croisière;456;3572;87.234042554
2023-09;0087765206;Sorgues - Châteauneuf-du-Pape;304;4940;93.846153847
2023-09;0087765735;Carpentras;532;9804;94.573643411
2023-09;0087773424;Lunel-Viel;102;1938;94.736842106
2023-09;0087773457;Baillargues;306;2448;87.5
2023-09;0087775353;Nozières - Brignon;0;2652;100.0
2023-09;0087775825;Le Cailar;0;1155;100.0
2023-09;0087775841;Saint-Laurent-d'Aigouze;0;616;100.0
2023-09;0087781088;Leucate La Franqui;228;3040;92.5
2023-09;0087781278;Agde;1309;18711;93.004115227
2023-09;0087781583;Le Bousquet-d'Orb;142;1491;90.476190477
2023-09;0087783241;Saint-Chély-d'Apcher;0;4216;100.0
2023-09;0087783266;Aumont-Aubrac;0;1428;100.0
2023-09;0087784207;Elne;0;2736;100.0
2023-09;0087784264;Port-Vendres;0;1824;100.0
2023-09;0087784702;Serdinya;0;488;100.0
2023-09;0087784744;Thuès les Bains;0;427;100.0
2023-10;0087111849;Marne-la-Vallée Chessy;2660;39976;93.346007605
2023-10;0087141218;Bayon;33;858;96.153846154
2023-10;0087141291;Neufchâteau;0;6952;100.0
2023-10;0087144428;Pouxeux;66;396;83.333333334
2023-10;0087144642;Étival-Clairefontaine;385;6314;93.902439025
2023-10;0087171553;Épernay;2888;31388;90.799031477
2023-10;0087172007;Charleville-Mézières;760;24396;96.884735203
2023-10;0087175018;Revigny-sur-Ornain;308;3234;90.476190477
2023-10;0087182238;Altkirch;300;5025;94.029850747
2023-10;0087185629;Aillevillers;126;1890;93.333333334
2023-10;0087191098;Walygator Parc;0;188;100.0
2023-10;0087191692;Homécourt;0;672;100.0
2023-10;0087191742;Gandrange - Amnéville;385;2618;85.294117648
2023-10;0087192088;Woippy;0;4200;100.0
2023-10;0087192419;Ancy-sur-Moselle;225;4350;94.827586207
2023-10;0087192435;Onville;0;1650;100.0
2023-10;0087192476;Vandières;72;1080;93.333333334
2023-10;0087192732;Valleroy - Moineville;0;816;100.0
2023-10;0087193318;Saint-Avold;624;8034;92.233009709
2023-10;0087194274;Longuyon;152;6080;97.5
2023-10;0087212100;Mundolsheim;75;1050;92.857142858
2023-10;0087212126;Stephansfeld;0;1050;100.0
2023-10;0087212191;Strasbourg Roethig;73;1314;94.444444445
2023-10;0087212209;Steinbourg;0;1050;100.0
2023-10;0087212225;Saverne;770;21791;96.466431096
2023-10;0087212340;Herrlisheim;160;2480;93.548387097
2023-10;0087212373;Rountzenheim;101;2222;95.454545455
2023-10;0087212449;Munchhausen;80;1760;95.454545455
2023-10;0087213405;Walbourg;0;1500;100.0
2023-10;0087213686;Hoerdt;78;2652;97.05882353
2023-10;0087213785;Ingwiller;99;3861;97.435897436
2023-10;0087214056;Sélestat;608;25156;97.583081571
2023-10;0087214239;Eichhoffen;94;940;90.0
2023-10;0087214247;Barr;684;9120;92.5
2023-10;0087214254;Gertwiller;0;752;100.0
2023-10;0087214502;Lingolsheim;73;949;92.307692308
2023-10;0087214551;Dachstein;365;1752;79.166666667
2023-10;0087214627;Heiligenberg - Mollkirch;73;876;91.666666667
2023-10;0087214692;Schirmeck - La Broque;1064;8208;87.037037038
2023-10;0087214783;Saales;76;3648;97.916666667
2023-10;0087271551;Le Plessis-Belleville;0;2052;100.0
